mode,logistics_partner,vehicle_type,fuel_type,distance_in_km_per_route,vehicle_capacity_in_kg,load_capacity_in_kg,average_speed_in_km_per_hr,traffic_condition,no_of_stop,vehicle_age_in_years,engine_norm_type,adjusted_fuel_efficiency_in_km_litre,adjusted_energy_kwh_per_km,total_energy_kwh,fuel_consumption_in_litre,load_factor,c02_emission_kg,load_utilization,fuel_per_km,co2_per_km,co2_per_litre,speed_per_stop,high_emitter,efficiency_score,low_efficiency,co2_tier
Road,Ecom Express,bike,petrol,116,70.0,63.0,38.0,Moderate,12,1,BS-IV,44.5,0.0399,5.1199,2.61,0.9,6.0,0.9,0.0225,0.05172413793103448,2.298850574712644,3.1666666666666665,False,63.77777777777777,False,Low
Road,Ecom Express,bike,petrol,83,87.0,43.5,37.0,Heavy,14,5,BS-IV,41.11,0.0399,5.1199,2.02,0.5,4.65,0.5,0.02433734939759036,0.05602409638554217,2.3019801980198022,2.642857142857143,False,58.93857127648249,False,Low
Road,Ecom Express,bike,petrol,74,112.0,100.8,44.0,Moderate,20,5,BS-III,42.5,0.0399,5.1199,1.74,0.9,4.18,0.9,0.023513513513513513,0.056486486486486485,2.4022988505747125,2.2,False,60.23208491448056,False,Low
Road,Ecom Express,bike,petrol,80,82.0,16.4,36.0,Moderate,20,8,BS-VI,42.94,0.0399,5.1199,1.86,0.2,3.91,0.19999999999999998,0.02325,0.048875,2.1021505376344085,1.8,False,63.47111074443802,False,Low
Road,Ecom Express,bike,petrol,123,79.0,67.0,78.0,Moderate,19,3,BS-IV,670.0,0.0399,5.1199,2.76,0.5,6.35,0.8481012658227848,0.0224390243902439,0.0516260162601626,2.3007246376811596,4.105263157894737,False,63.93529613146183,False,Low
Road,Ecom Express,bike,petrol,45,116.0,104.4,27.0,Moderate,20,2,BS-VI,44.0,0.0399,5.1199,2.86,0.9,6.01,0.9,0.06355555555555556,0.13355555555555554,2.1013986013986012,1.35,False,23.22178653293462,False,Medium
Road,Ecom Express,bike,petrol,79,91.0,45.5,33.0,Heavy,28,4,BS-VI,41.61,0.0399,5.1199,1.9,0.5,3.99,0.5,0.024050632911392405,0.05050632911392405,2.1,1.1785714285714286,False,61.37844611528822,False,Low
Road,Ecom Express,bike,petrol,72,93.0,83.7,43.0,Moderate,26,2,BS-III,44.0,0.0399,5.1199,1.64,0.9,3.94,0.9,0.022777777777777775,0.05472222222222222,2.402439024390244,1.6538461538461537,False,62.17655069951715,False,Low
Road,Ecom Express,bike,petrol,117,116.0,104.4,26.0,Moderate,22,6,BS-VI,42.0,0.0399,5.1199,2.79,0.9,5.86,0.9,0.023846153846153847,0.05008547008547009,2.100358422939068,1.1818181818181819,False,61.90135417813498,False,Low
Road,Ecom Express,bike,petrol,70,67.0,13.4,33.0,Moderate,11,10,BS-VI,41.94,0.0399,5.1199,1.67,0.2,3.51,0.2,0.023857142857142855,0.05014285714285714,2.1017964071856285,3.0,False,61.859187607690615,False,Low
Road,Ecom Express,bike,electric,76,100.0,59.17,31.7,Moderate,28,2,Electric,7.6615,0.0382,2.91,17.783,0.5917,2.38,0.5917,0.2339868421052632,0.03131578947368421,0.13383568576730584,1.1321428571428571,False,36.206517696771115,False,Low
Road,Ecom Express,bike,electric,73,150.0,76.54,34.55,Heavy,15,1,Electric,7.6615,0.0362,2.66,17.783,0.5103,2.18,0.5102666666666668,0.24360273972602742,0.02986301369863014,0.12258898948433898,2.3033333333333332,False,37.591282675392996,False,Low
Road,Ecom Express,bike,electric,62,120.0,91.49,26.48,Low,19,3,Electric,7.6615,0.0426,2.68,17.783,0.7624,2.2,0.7624166666666666,0.2868225806451613,0.035483870967741936,0.12371365911263567,1.3936842105263159,False,31.66829402953791,True,Low
Road,Ecom Express,bike,electric,66,120.0,107.11,23.0,Moderate,12,4,Electric,7.6615,0.0411,2.73,17.783,0.8926,2.23,0.8925833333333333,0.269439393939394,0.03378787878787879,0.12540066355508067,1.9166666666666667,False,33.30782232943288,True,Low
Road,Ecom Express,bike,electric,43,150.0,89.0,300.0,Moderate,18,1,Electric,7.6615,0.0337,2.09,17.783,0.5066,1.71,0.5933333333333334,0.41355813953488374,0.039767441860465116,0.0961592532193668,16.666666666666668,False,27.564238531247234,True,Low
Road,Ecom Express,bike,electric,97,150.0,126.24,29.15,Heavy,12,5,Electric,7.6615,0.0406,3.97,17.783,0.8416,3.26,0.8416,0.18332989690721652,0.03360824742268041,0.1833211494123601,2.4291666666666667,False,35.2092489242328,False,Low
Road,Ecom Express,bike,electric,62,120.0,85.51,23.12,Moderate,27,1,Electric,7.6615,0.0379,2.38,17.783,0.7126,1.95,0.7125833333333333,0.2868225806451613,0.031451612903225803,0.10965528875892705,0.8562962962962963,False,35.281347642591534,True,Low
Road,Ecom Express,bike,electric,77,120.0,103.64,24.9,Moderate,17,4,Electric,7.6615,0.0386,2.99,17.783,0.8636,2.46,0.8636666666666667,0.23094805194805196,0.03194805194805195,0.1383343642804926,1.464705882352941,False,35.63079107707233,False,Low
Road,Ecom Express,bike,electric,68,100.0,79.34,34.48,Moderate,22,0,Electric,7.6615,0.0361,2.49,17.783,0.7934,2.04,0.7934,0.261514705882353,0.03,0.11471630208626216,1.5672727272727272,False,37.157210069542074,True,Low
Road,Ecom Express,bike,electric,61,100.0,99.34,31.58,Low,20,2,Electric,7.6615,0.0399,2.45,17.783,0.9934,2.01,0.9934000000000001,0.29152459016393445,0.03295081967213114,0.11302929764381711,1.579,False,33.77850107277256,True,Low
Road,Ecom Express,bike,electric,101,100.0,80.3,33.89,Moderate,16,0,Electric,7.6615,0.0397,4.01,17.783,0.803,3.29,0.8029999999999999,0.1760693069306931,0.032574257425742575,0.18500815385480515,2.118125,False,36.37866976879493,False,Low
Road,Ecom Express,bike,electric,73,150.0,98.32,24.88,Moderate,17,5,Electric,7.6615,0.0442,3.23,17.783,0.6555,2.65,0.6554666666666666,0.24360273972602742,0.036301369863013695,0.14901872574931113,1.4635294117647057,False,31.652213954603667,False,Low
Road,Ecom Express,bike,electric,83,100.0,98.59,32.73,Moderate,23,2,Electric,7.6615,0.0396,3.29,17.783,0.9859,2.7,0.9859,0.21425301204819278,0.032530120481927716,0.15183039982005286,1.4230434782608694,False,35.408119698171994,False,Low
Road,Ecom Express,bike,electric,79,120.0,86.36,23.03,Heavy,26,3,Electric,7.6615,0.0417,3.33,17.783,0.7197,2.73,0.7196666666666667,0.22510126582278484,0.034556962025316454,0.15351740426249788,0.8857692307692309,False,33.38017396950085,False,Low
Road,Ecom Express,bike,electric,98,100.0,62.46,26.16,Moderate,13,4,Electric,7.6615,0.0346,3.42,17.783,0.6246,2.8,0.6246,0.1814591836734694,0.02857142857142857,0.15745374796153627,2.0123076923076924,False,40.51088117865377,False,Low
Road,Ecom Express,bike,electric,70,120.0,112.83,29.37,Low,30,5,Electric,7.6615,0.0381,2.68,17.783,0.9402,2.2,0.94025,0.2540428571428572,0.03142857142857143,0.12371365911263567,0.979,False,35.75452551722022,True,Low
Road,Ecom Express,bike,electric,65,120.0,113.0,24.87,Low,16,5,Electric,7.6615,0.0343,2.24,17.783,0.9416,1.84,0.9416666666666667,0.2735846153846154,0.028307692307692308,0.10346960580329528,1.554375,False,38.98126324848597,True,Low
Road,Ecom Express,bike,electric,34,120.0,78.0,60.0,Moderate,15,2,Electric,7.6615,0.0375,2.47,17.783,0.5003,2.03,0.65,0.523029411764706,0.05970588235294117,0.1141539672721138,4.0,False,18.660706841010775,True,Low
Road,Ecom Express,bike,electric,65,150.0,95.21,23.66,Low,18,3,Electric,7.6615,0.0358,2.35,17.783,0.6347,1.93,0.6347333333333333,0.2735846153846154,0.02969230769230769,0.10853061913063036,1.3144444444444445,False,37.33393276864817,True,Low
Road,Ecom Express,bike,electric,118,120.0,101.78,30.68,Low,26,2,Electric,7.6615,0.0385,4.55,17.783,0.8482,3.73,0.8481666666666666,0.1507033898305085,0.031610169491525425,0.20975088567733227,1.18,False,38.270939546896834,False,Low
Road,Shadowfax,bike,petrol,160,140.0,36.1,39.04,Heavy,40,5,BS-IV,47.12,0.0399,5.1199,3.41,0.2579,7.84,0.25785714285714284,0.0213125,0.049,2.2991202346041053,0.976,False,67.32898437967562,False,Low
Road,Shadowfax,bike,petrol,71,100.0,46.79,24.14,Low,88,1,BS-IV,44.33,0.0399,5.1199,1.62,0.4679,3.73,0.4679,0.022816901408450704,0.05253521126760563,2.302469135802469,0.27431818181818185,False,62.862013040744046,False,Low
Road,Shadowfax,bike,petrol,68,100.0,58.76,38.21,Low,43,3,BS-VI,49.63,0.0399,5.1199,1.37,0.5876,2.88,0.5876,0.020147058823529414,0.042352941176470586,2.1021897810218975,0.8886046511627907,False,73.24614760746147,False,Low
Road,Shadowfax,bike,petrol,169,130.0,58.26,32.72,Heavy,65,3,BS-III,42.15,0.0399,5.1199,4.02,0.4481,9.65,0.4481538461538461,0.02378698224852071,0.05710059171597633,2.4004975124378114,0.5033846153846153,False,59.55275436290052,False,Low
Road,Shadowfax,bike,petrol,76,100.0,28.12,39.44,Low,115,7,BS-IV,49.25,0.0399,5.1199,1.55,0.2812,3.56,0.2812,0.020394736842105264,0.04684210526315789,2.296774193548387,0.34295652173913044,False,70.38057267125771,False,Low
Road,Shadowfax,bike,petrol,147,140.0,45.25,31.49,Heavy,98,6,BS-VI,38.18,0.0399,5.1199,3.86,0.3232,8.11,0.32321428571428573,0.026258503401360545,0.05517006802721088,2.1010362694300517,0.32132653061224487,False,56.208672207918326,False,Low
Road,Shadowfax,bike,petrol,138,150.0,89.08,32.57,Moderate,118,3,BS-IV,43.94,0.0399,5.1199,3.15,0.5939,7.24,0.5938666666666667,0.02282608695652174,0.05246376811594203,2.2984126984126987,0.2760169491525424,False,62.8702972901868,False,Low
Road,Shadowfax,bike,petrol,79,140.0,86.77,27.04,Moderate,77,5,BS-III,48.61,0.0399,5.1199,1.63,0.6198,3.91,0.6197857142857143,0.020632911392405064,0.04949367088607595,2.3987730061349697,0.35116883116883113,False,68.67086124927431,False,Low
Road,Shadowfax,bike,petrol,125,150.0,116.99,32.15,Low,40,5,BS-VI,58.44,0.0399,5.1199,2.15,0.7799,4.51,0.7799333333333333,0.0172,0.03608,2.097674418604651,0.80375,False,85.85572113649255,False,Low
Road,Shadowfax,bike,petrol,124,140.0,107.52,32.28,Heavy,89,5,BS-VI,40.31,0.0399,5.1199,3.09,0.768,6.49,0.768,0.024919354838709676,0.052338709677419354,2.1003236245954695,0.36269662921348317,False,59.23576724958986,False,Low
Road,Shadowfax,bike,petrol,167,140.0,30.4,29.34,Low,66,3,BS-III,47.2,0.0399,5.1199,3.55,0.2172,8.52,0.21714285714285714,0.02125748502994012,0.051017964071856284,2.4,0.4445454545454545,False,66.64319248826291,False,Low
Road,Shadowfax,bike,petrol,128,150.0,76.56,35.76,Moderate,105,0,BS-III,52.2,0.0399,5.1199,2.47,0.5104,5.93,0.5104,0.019296875,0.046328125,2.40080971659919,0.3405714285714285,False,73.40702255053901,False,Low
Road,Shadowfax,bike,petrol,173,110.0,94.03,37.43,Low,80,4,BS-VI,57.62,0.0399,5.1199,3.02,0.8548,6.34,0.8548181818181818,0.017456647398843932,0.03664739884393064,2.0993377483443707,0.467875,False,84.5718344579773,False,Low
Road,Shadowfax,bike,petrol,98,110.0,78.21,28.54,Moderate,69,9,BS-IV,49.92,0.0399,5.1199,1.97,0.711,4.53,0.711,0.02010204081632653,0.046224489795918366,2.2994923857868024,0.4136231884057971,False,71.37974697728623,False,Low
Road,Shadowfax,bike,petrol,78,100.0,85.2,34.03,Moderate,115,8,BS-III,37.18,0.0399,5.1199,2.11,0.852,5.06,0.852,0.02705128205128205,0.06487179487179487,2.3981042654028437,0.29591304347826086,False,52.38184440739561,False,Low
Road,Shadowfax,bike,petrol,168,120.0,84.98,28.43,Heavy,100,5,BS-IV,51.94,0.0399,5.1199,3.24,0.7082,7.45,0.7081666666666667,0.019285714285714288,0.0443452380952381,2.2993827160493825,0.2843,False,74.40218742232165,False,Low
Road,Shadowfax,bike,petrol,500,110.0,23.0,33.11,Heavy,119,6,BS-IV,42.17,0.0399,5.1199,2.87,0.4153,6.6,0.20909090909090908,0.00574,0.0132,2.2996515679442506,0.2782352941176471,False,249.97360363214023,False,Low
Road,Shadowfax,bike,petrol,175,150.0,130.87,38.3,Low,72,1,BS-IV,46.73,0.0399,5.1199,3.76,0.8725,8.65,0.8724666666666667,0.021485714285714285,0.04942857142857143,2.300531914893617,0.5319444444444444,False,66.77376706432173,False,Low
Road,Shadowfax,bike,petrol,81,110.0,60.15,31.25,Low,53,2,BS-IV,49.39,0.0399,5.1199,1.66,0.5468,3.82,0.5468181818181818,0.020493827160493826,0.04716049382716049,2.3012048192771086,0.589622641509434,False,69.99936920456696,False,Low
Road,Shadowfax,bike,electric,77,110.0,56.82,23.18,Moderate,13,4,Electric,7.6615,0.039,3.03,17.783,0.5165,2.49,0.5165454545454545,0.23094805194805196,0.03233766233766234,0.14002136872293763,1.783076923076923,False,35.25367284805871,False,Low
Road,Shadowfax,bike,electric,109,130.0,108.69,29.42,Low,17,4,Electric,7.6615,0.0395,4.3,17.783,0.8361,3.53,0.836076923076923,0.1631467889908257,0.03238532110091743,0.19850418939436537,1.7305882352941178,False,37.00763644305548,False,Low
Road,Shadowfax,bike,electric,300,130.0,34.0,29.98,Low,17,4,Electric,7.6615,0.0421,3.63,17.783,0.9082,2.97,0.26153846153846155,0.05927666666666667,0.0099,0.16701343980205816,1.763529411764706,False,117.88014543455131,False,Low
Road,Shadowfax,bike,electric,66,130.0,111.22,30.14,Moderate,18,3,Electric,7.6615,0.0444,2.94,17.783,0.8556,2.41,0.8555384615384616,0.269439393939394,0.036515151515151514,0.13552269020975088,1.6744444444444444,False,31.097301889561646,True,Low
Road,Shadowfax,bike,electric,70,130.0,125.89,20.06,Moderate,29,5,Electric,7.6615,0.0426,3.02,17.783,0.9684,2.48,0.9683846153846154,0.2540428571428572,0.03542857142857143,0.13945903390878928,0.6917241379310345,False,32.162150150651314,True,Low
Road,Shadowfax,bike,electric,59,110.0,109.02,25.75,Moderate,12,5,Electric,7.6615,0.045,2.69,17.783,0.9911,2.21,0.991090909090909,0.301406779661017,0.03745762711864407,0.124275993926784,2.1458333333333335,False,30.01460798266075,True,Low
Road,Shadowfax,bike,electric,103,130.0,77.27,22.18,Moderate,27,2,Electric,7.6615,0.0425,4.4,17.783,0.5944,3.61,0.5943846153846154,0.1726504854368932,0.03504854368932039,0.20300286790755215,0.8214814814814815,False,34.32390454140661,False,Low
Road,Shadowfax,bike,electric,71,90.0,73.89,19.26,Low,17,3,Electric,7.6615,0.0385,2.75,17.783,0.821,2.25,0.821,0.25046478873239436,0.03169014084507042,0.1265253331833774,1.1329411764705883,False,35.548132736008796,True,Low
Road,Shadowfax,bike,electric,69,90.0,74.86,18.08,Low,29,1,Electric,7.6615,0.039,2.7,17.783,0.8318,2.21,0.8317777777777777,0.25772463768115944,0.03202898550724638,0.124275993926784,0.6234482758620689,False,35.101829674637145,True,Low
Road,Shadowfax,bike,electric,87,90.0,52.92,18.27,Moderate,27,3,Electric,7.6615,0.0375,3.27,17.783,0.588,2.68,0.588,0.20440229885057473,0.030804597701149426,0.15070573019175618,0.6766666666666666,False,37.354999450254766,False,Low
Road,Shadowfax,bike,electric,93,130.0,107.74,26.52,Low,30,5,Electric,7.6615,0.0358,3.34,17.783,0.8288,2.74,0.8287692307692307,0.19121505376344086,0.02946236559139785,0.15407973907664624,0.884,False,39.17131961099565,False,Low
Road,Shadowfax,bike,electric,60,110.0,108.84,25.3,Heavy,13,4,Electric,7.6615,0.0419,2.55,17.783,0.9894,2.09,0.9894545454545455,0.29638333333333333,0.034833333333333334,0.11752797615700386,1.9461538461538461,False,32.08214285618193,True,Low
Road,Shadowfax,bike,electric,82,90.0,53.79,28.84,Moderate,14,0,Electric,7.6615,0.033,2.72,17.783,0.5976,2.23,0.5976666666666667,0.2168658536585366,0.027195121951219512,0.12540066355508067,2.06,False,41.38244592444691,False,Low
Road,Shadowfax,bike,electric,109,110.0,107.47,31.72,Moderate,20,4,Electric,7.6615,0.045,4.93,17.783,0.977,4.04,0.977,0.1631467889908257,0.03706422018348624,0.22718326491593094,1.5859999999999999,False,33.10964749401893,False,Low
Road,Shadowfax,bike,electric,72,90.0,70.75,32.7,Low,32,0,Electric,7.6615,0.0346,2.52,17.783,0.7861,2.07,0.7861111111111111,0.24698611111111113,0.028749999999999998,0.11640330652870717,1.021875,False,38.831419357520254,True,Low
Road,Shadowfax,bike,electric,56,90.0,62.76,30.66,Heavy,25,1,Electric,7.6615,0.0415,2.33,17.783,0.6973,1.91,0.6973333333333334,0.31755357142857144,0.03410714285714286,0.10740594950233368,1.2264,False,32.46844668697942,True,Low
Road,Xpressbees,bike,petrol,159,140.0,33.88,38.73,Low,115,9,BS-IV,53.93,0.0399,5.1199,2.95,0.242,6.79,0.24200000000000002,0.018553459119496858,0.04270440251572327,2.301694915254237,0.33678260869565213,False,77.3150944809166,False,Low
Road,Xpressbees,bike,petrol,132,110.0,74.24,25.47,Low,91,8,BS-VI,47.36,0.0399,5.1199,2.81,0.6749,5.9,0.6749090909090909,0.02128787878787879,0.0446969696969697,2.099644128113879,0.2798901098901099,False,69.34797032390372,False,Low
Road,Xpressbees,bike,petrol,139,120.0,71.19,25.57,Moderate,98,10,BS-VI,53.03,0.0399,5.1199,2.64,0.5932,5.54,0.5932499999999999,0.018992805755395685,0.03985611510791367,2.0984848484848486,0.2609183673469388,False,77.74176785909637,False,Low
Road,Xpressbees,bike,petrol,150,100.0,45.03,35.35,Heavy,114,7,BS-VI,38.63,0.0399,5.1199,3.9,0.4503,8.19,0.45030000000000003,0.026,0.054599999999999996,2.1,0.31008771929824563,False,56.776556776556774,False,Low
Road,Xpressbees,bike,petrol,159,150.0,96.13,36.86,Moderate,84,6,BS-III,54.54,0.0399,5.1199,2.92,0.6408,7.01,0.6408666666666666,0.018364779874213834,0.04408805031446541,2.4006849315068495,0.4388095238095238,False,77.13393781877163,False,Low
Road,Xpressbees,bike,petrol,13,120.0,31.41,38.55,Heavy,94,7,BS-VI,42.73,0.0399,5.1199,2.5,0.2618,3.53,0.26175,0.19230769230769232,0.2715384615384615,1.412,0.41010638297872337,False,8.882719546742209,False,Medium
Road,Xpressbees,bike,petrol,100,100.0,37.74,28.6,Heavy,43,2,BS-VI,50.65,0.0399,5.1199,1.98,0.3774,4.16,0.3774,0.019799999999999998,0.0416,2.101010101010101,0.6651162790697674,False,74.54351204351205,False,Low
Road,Xpressbees,bike,petrol,90,120.0,33.45,24.24,Moderate,40,9,BS-IV,43.02,0.0399,5.1199,2.11,0.2788,4.85,0.27875,0.02344444444444444,0.05388888888888888,2.2985781990521326,0.606,False,61.2107294669468,False,Low
Road,Xpressbees,bike,petrol,140,120.0,27.83,39.42,Moderate,78,10,BS-IV,38.3,0.0399,5.1199,3.66,0.2319,8.42,0.23191666666666666,0.026142857142857145,0.060142857142857144,2.300546448087432,0.5053846153846154,False,54.878444505016674,False,Low
Road,Xpressbees,bike,petrol,179,150.0,69.14,27.96,Moderate,57,2,BS-III,51.78,0.0399,5.1199,3.46,0.461,8.3,0.46093333333333336,0.019329608938547484,0.04636871508379889,2.3988439306358385,0.4905263157894737,False,73.30036910648374,False,Low
Road,Xpressbees,bike,petrol,139,110.0,42.41,37.94,Moderate,63,3,BS-III,51.43,0.0399,5.1199,2.7,0.3855,6.48,0.3855454545454545,0.01942446043165468,0.04661870503597123,2.4,0.6022222222222222,False,72.93209876543209,False,Low
Road,Xpressbees,bike,petrol,169,100.0,49.05,24.65,Heavy,75,4,BS-III,38.43,0.0399,5.1199,4.41,0.4905,10.58,0.4905,0.02609467455621302,0.06260355029585798,2.399092970521542,0.32866666666666666,False,54.295530436497216,False,Low
Road,Xpressbees,bike,petrol,105,140.0,82.28,33.3,Low,66,0,BS-VI,60.98,0.0399,5.1199,1.72,0.5877,3.61,0.5877142857142857,0.01638095238095238,0.03438095238095238,2.0988372093023258,0.5045454545454545,False,90.13238420408426,False,Low
Road,Xpressbees,bike,petrol,118,100.0,42.54,29.04,Low,78,2,BS-III,46.94,0.0399,5.1199,2.53,0.4254,6.07,0.4254,0.021440677966101693,0.051440677966101696,2.3992094861660083,0.3723076923076923,False,66.08018440981697,False,Low
Road,Xpressbees,bike,petrol,158,110.0,42.61,33.37,Low,49,2,BS-VI,43.31,0.0399,5.1199,3.66,0.3874,7.69,0.38736363636363635,0.023164556962025316,0.04867088607594937,2.1010928961748636,0.6810204081632653,False,63.71556275625857,False,Low
Road,Xpressbees,bike,petrol,151,110.0,33.84,33.13,Low,52,8,BS-III,44.31,0.0399,5.1199,3.42,0.3077,8.21,0.30763636363636365,0.022649006622516555,0.05437086092715232,2.4005847953216377,0.6371153846153846,False,62.544251412127565,False,Low
Road,Xpressbees,bike,petrol,78,150.0,132.56,24.01,Moderate,66,10,BS-IV,38.05,0.0399,5.1199,2.06,0.8837,4.74,0.8837333333333334,0.026410256410256412,0.06076923076923077,2.3009708737864076,0.3637878787878788,False,54.31977387243455,False,Low
Road,Xpressbees,bike,petrol,119,140.0,98.39,25.01,Heavy,64,9,BS-III,39.39,0.0399,5.1199,3.04,0.7028,7.3,0.7027857142857142,0.025546218487394957,0.06134453781512605,2.401315789473684,0.39078125,False,55.446106705118964,False,Low
Road,Xpressbees,bike,petrol,178,110.0,45.58,33.5,Heavy,99,5,BS-IV,37.77,0.0399,5.1199,4.71,0.4144,10.83,0.4143636363636363,0.02646067415730337,0.06084269662921348,2.299363057324841,0.3383838383838384,False,54.22775846757356,False,Low
Road,Xpressbees,bike,petrol,172,110.0,73.37,33.45,Low,83,4,BS-VI,44.08,0.0399,5.1199,3.91,0.667,8.21,0.667,0.022732558139534884,0.04773255813953489,2.0997442455242967,0.40301204819277114,False,64.93983072231168,False,Low
Road,Xpressbees,bike,petrol,117,150.0,86.47,29.45,Heavy,54,6,BS-IV,43.64,0.0399,5.1199,2.68,0.5765,6.16,0.5764666666666667,0.02290598290598291,0.05264957264957265,2.298507462686567,0.5453703703703704,False,62.65022291141694,False,Low
Road,Xpressbees,bike,petrol,169,100.0,44.48,37.07,Heavy,114,5,BS-III,46.9,0.0399,5.1199,3.62,0.4448,8.69,0.4448,0.021420118343195266,0.051420118343195265,2.400552486187845,0.32517543859649123,False,66.13272383955649,False,Low
Road,Xpressbees,bike,petrol,69,150.0,30.95,37.66,Moderate,77,5,BS-III,57.18,0.0399,5.1199,1.22,0.2064,2.93,0.20633333333333334,0.017681159420289853,0.04246376811594203,2.4016393442622954,0.489090909090909,False,80.10686510378784,False,Low
Road,Xpressbees,bike,petrol,171,130.0,72.98,23.28,Heavy,67,9,BS-III,40.32,0.0399,5.1199,4.25,0.5614,10.2,0.5613846153846154,0.024853801169590642,0.05964912280701754,2.4,0.34746268656716417,False,57.0,False,Low
Road,Xpressbees,bike,petrol,122,110.0,62.98,37.97,Heavy,82,8,BS-IV,38.54,0.0399,5.1199,3.17,0.5725,7.29,0.5725454545454545,0.02598360655737705,0.05975409836065574,2.2996845425867507,0.46304878048780485,False,55.221058188694585,False,Low
Road,Xpressbees,bike,petrol,173,150.0,42.59,34.76,Heavy,46,8,BS-IV,50.15,0.0399,5.1199,3.45,0.2839,7.93,0.28393333333333337,0.019942196531791908,0.04583815028901734,2.298550724637681,0.7556521739130434,False,71.96081656523566,False,Low
Road,Xpressbees,bike,petrol,77,150.0,115.28,38.58,Moderate,63,8,BS-IV,50.96,0.0399,5.1199,1.52,0.7685,3.5,0.7685333333333333,0.019740259740259742,0.045454545454545456,2.3026315789473686,0.6123809523809524,False,72.65789473684211,False,Low
Road,Xpressbees,bike,petrol,93,130.0,70.12,35.61,Low,61,3,BS-VI,58.9,0.0399,5.1199,1.59,0.5393,3.34,0.5393846153846155,0.017096774193548388,0.035913978494623654,2.10062893081761,0.5837704918032787,False,86.33487741498135,False,Low
